FIRE_CAUSE,LATITUDE,LONGITUDE,SIZE_HA,Year,Month,Weather City,Region Name,Region Number,Region Area,Lightning Dummy
Lightning,51.6125,-121.0297,0.009,2016,07,Williams Lake,Cariboo,41.0,8060975.0,1
Person,49.3,-117.6667,0.009,2002,05,Nakusp,Central Kootenay,3.0,2209494.0,0
Person,52.0287,-123.1851,1.1,2014,09,Williams Lake,Cariboo,41.0,8060975.0,0
Person,51.587900000000005,-119.805,0.009,2005,06,Penticton,Thompson-Nicola,33.0,4444942.0,0
Person,49.444700000000005,-120.4339,0.1,2003,09,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Person,51.668400000000005,-119.5256,0.009,2015,06,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,50.2088,-119.5198,0.009,2006,07,Penticton,Central Okanagan,35.0,290486.0,1
Person,50.0617,-124.8846,0.009,2005,07,Tofino,Comox + Strathacona,25.0,1997796.0,0
Lightning,52.714400000000005,-120.8727,0.009,2013,08,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,50.8956,-119.9525,0.35,2009,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,50.6655,-120.5702,0.009,2010,05,Penticton,Thompson-Nicola,33.0,4444942.0,0
Person,51.8479,-120.0235,0.009,2005,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Lightning,51.8493,-120.5147,0.009,2003,08,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,50.6298,-117.9719,0.009,2014,08,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,50.9556,-119.8546,0.009,2003,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,50.2761,-115.251,0.01,2007,08,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,50.275200000000005,-123.5827,0.009,2009,07,Whistler,Squamish-Lillooet,31.0,1631162.0,1
Person,49.59,-115.593,10.0,2005,04,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,51.1981,-118.1477,3.0,2004,06,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,55.5388,-128.9874,0.05,2015,05,Prince Rupert,Kitimat-Stikine,49.0,10446461.0,1
Person,53.809000000000005,-122.4976,0.06,2014,06,Prince George,Fraser-Fort George,53.0,5067610.0,0
Person,54.4189,-128.6705,0.009,2015,07,Smithers,Kitimat-Stikine,49.0,10446461.0,0
Person,49.5822,-119.5173,0.009,2013,07,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Lightning,50.6597,-117.3892,0.009,2005,08,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,50.0592,-126.3606,0.009,2009,07,Tofino,Mount Waddington,43.0,2024427.0,1
Person,54.158,-123.5191,25.0,2005,05,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Lightning,49.0681,-115.5314,0.009,2008,08,Sparwood,East Kootenay,1.0,2754184.0,1
Person,50.794900000000005,-121.249,0.5,2002,04,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Person,54.407700000000006,-124.4776,0.72,2013,06,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Lightning,53.510200000000005,-121.7432,0.009,2017,08,Prince George,Fraser-Fort George,53.0,5067610.0,1
Lightning,49.197700000000005,-117.369,0.009,2007,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,52.1071,-123.3979,0.4,2012,06,Williams Lake,Cariboo,41.0,8060975.0,0
Person,49.8779,-118.1149,0.1,2017,08,Nakusp,Central Kootenay,3.0,2209494.0,0
Lightning,53.101400000000005,-119.5271,0.1,2007,08,Williams Lake,Fraser-Fort George,53.0,5067610.0,1
Lightning,50.997600000000006,-118.7831,0.009,2008,07,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,48.83,-123.3783,0.01,2002,07,Vancouver,Capital,17.0,234048.99999999997,1
Lightning,53.8453,-121.485,0.3,2007,07,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,49.8279,-120.5746,0.009,2014,07,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,49.6924,-120.6344,0.009,2019,09,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Lightning,50.8598,-120.1376,0.009,2007,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,50.7238,-121.9298,0.009,2010,07,Whistler,Squamish-Lillooet,31.0,1631162.0,0
Unknown,49.895500000000006,-116.9321,0.009,2018,08,Nakusp,Central Kootenay,3.0,2209494.0,0
Person,55.7639,-120.6907,1.0,2014,07,Dawson Creek,Peace River,55.0,11738755.0,0
Lightning,51.1017,-121.3174,0.009,2010,07,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Lightning,49.2529,-119.033,0.1,2018,06,Penticton,Kooteny Boundary,5.0,808452.0,1
Lightning,51.979200000000006,-122.0496,0.009,2013,08,Williams Lake,Cariboo,41.0,8060975.0,1
Person,54.7954,-127.2009,0.009,2013,08,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Person,50.2616,-119.1604,0.009,2010,09,Penticton,North Okanagan,37.0,750260.0,0
Lightning,49.9114,-117.2512,0.3,2006,09,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,49.590500000000006,-120.7647,0.009,2012,07,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Person,50.3207,-118.5832,80.0,2005,11,Nakusp,North Okanagan,37.0,750260.0,0
Lightning,52.4257,-124.6948,0.5700000000000001,2007,07,Bella Coola,Cariboo,41.0,8060975.0,1
Lightning,49.106100000000005,-117.5011,0.009,2009,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,50.3968,-115.9372,0.1,2018,07,Sparwood,East Kootenay,1.0,2754184.0,0
Person,49.7427,-115.2514,0.12,2003,09,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,50.4622,-121.4897,0.25,2003,06,Whistler,Thompson-Nicola,33.0,4444942.0,1
Person,50.221900000000005,-121.5866,0.5,2010,03,Whistler,Thompson-Nicola,33.0,4444942.0,0
Lightning,50.5797,-120.2061,0.009,2017,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,49.035700000000006,-123.9205,0.1,2009,04,Vancouver,Nanaimo,21.0,203804.0,0
Person,56.8209,-122.1038,0.009,2012,05,Fort Nelson,Peace River,55.0,11738755.0,0
Lightning,52.907500000000006,-121.5448,0.009,2004,08,Williams Lake,Cariboo,41.0,8060975.0,1
Person,49.6261,-124.9691,0.04,2005,07,Tofino,Comox + Strathacona,25.0,1997796.0,0
Lightning,50.700700000000005,-120.2282,0.009,2009,06,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,50.2516,-121.5889,2.0,2009,01,Whistler,Thompson-Nicola,33.0,4444942.0,0
Unknown,52.105900000000005,-121.8983,0.01,2008,11,Williams Lake,Cariboo,41.0,8060975.0,0
Lightning,49.0142,-121.9197,0.03,2004,07,Vancouver,Fraser Valley,9.0,1333528.0,1
Lightning,49.9908,-115.7398,0.2,2001,07,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,59.183,-120.2323,4.5,2016,06,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Person,48.9936,-123.8528,0.009,2012,08,Vancouver,Cowichan Valley,19.0,347452.0,0
Person,49.4189,-119.8209,345.0,2014,07,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Person,49.1087,-124.0498,0.009,2004,06,Vancouver,Nanaimo,21.0,203804.0,0
Lightning,49.7901,-117.4449,0.006,2015,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,50.6917,-119.3733,0.06,2004,08,Penticton,Columbia-Shuswap,39.0,2892919.0,1
Lightning,49.863600000000005,-122.0309,0.009,2012,08,Whistler,Fraser Valley,9.0,1333528.0,1
Person,50.751000000000005,-121.2018,0.009,2005,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Person,53.5407,-122.6548,0.009,2006,06,Prince George,Fraser-Fort George,53.0,5067610.0,0
Person,49.3333,-117.635,0.5,2007,08,Nakusp,Central Kootenay,3.0,2209494.0,0
Lightning,51.5179,-117.1955,0.1,2003,08,Golden,Columbia-Shuswap,39.0,2892919.0,1
Lightning,49.1728,-119.0259,0.04,2015,06,Penticton,Kooteny Boundary,5.0,808452.0,1
Lightning,52.930800000000005,-122.9595,0.1,2007,07,Prince George,Cariboo,41.0,8060975.0,1
Lightning,50.7075,-117.6295,400.0,2003,09,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,51.753800000000005,-122.5346,0.009,2015,06,Williams Lake,Cariboo,41.0,8060975.0,1
Person,50.874300000000005,-120.2575,0.3,2008,05,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,50.4922,-118.035,0.009,2013,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Unknown,50.3463,-122.7427,0.009,2005,08,Whistler,Squamish-Lillooet,31.0,1631162.0,0
Lightning,49.712500000000006,-120.6952,0.009,2004,06,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Lightning,50.1956,-120.5622,3.1,2009,06,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,51.2477,-118.2633,0.01,2018,08,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,58.3896,-121.8424,0.05,2017,05,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Lightning,51.3898,-120.4463,3.5,2012,07,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Lightning,49.7263,-119.774,0.009,2009,07,Penticton,Central Okanagan,35.0,290486.0,1
Lightning,49.5587,-117.2656,0.009,2014,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,52.9526,-120.0596,131.0,2013,08,Williams Lake,Fraser-Fort George,53.0,5067610.0,1
Lightning,50.2482,-126.0812,0.009,2012,08,Tofino,Mount Waddington,43.0,2024427.0,1
Person,51.9387,-123.1537,3.8,2003,05,Williams Lake,Cariboo,41.0,8060975.0,0
Lightning,50.7434,-119.7068,0.1,2009,09,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,54.0519,-121.9166,0.009,2007,07,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,52.762,-121.4173,0.009,2018,10,Williams Lake,Cariboo,41.0,8060975.0,0
Lightning,50.2738,-118.1891,33.1,2012,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,51.232,-116.9358,0.01,2016,09,Golden,Columbia-Shuswap,39.0,2892919.0,0
Person,50.454,-126.1188,0.1,2001,08,Port Hardy,Mount Waddington,43.0,2024427.0,0
Lightning,58.4382,-121.2723,98.0,2002,06,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Person,53.536,-122.4242,3.5,2006,10,Prince George,Fraser-Fort George,53.0,5067610.0,0
Person,50.3432,-119.8233,0.1,2001,07,Penticton,Thompson-Nicola,33.0,4444942.0,0
Person,58.276,-122.6615,0.8,2010,04,Fort Nelson,Northern Rockies,59.0,8511107.0,0
Lightning,50.79,-118.4828,0.009,2009,08,Nakusp,North Okanagan,37.0,750260.0,1
Person,50.567,-127.0679,0.009,2015,08,Port Hardy,Mount Waddington,43.0,2024427.0,0
Person,54.3055,-122.6535,0.009,2006,05,Prince George,Fraser-Fort George,53.0,5067610.0,0
Lightning,53.4168,-122.2268,0.009,2005,06,Prince George,Cariboo,41.0,8060975.0,1
Lightning,51.6542,-119.8199,0.009,2015,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,49.0867,-120.6169,0.009,2002,08,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Person,49.1101,-118.234,0.009,2013,08,Nakusp,Kooteny Boundary,5.0,808452.0,0
Lightning,50.3023,-117.0753,1.0,2010,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,50.8312,-118.4155,0.009,2010,07,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,49.3288,-122.008,0.009,2009,07,Vancouver,Fraser Valley,9.0,1333528.0,1
Person,50.7901,-119.0216,0.009,2008,07,Nakusp,Columbia-Shuswap,39.0,2892919.0,0
Person,52.0731,-122.238,0.2,2001,05,Williams Lake,Cariboo,41.0,8060975.0,0
Lightning,50.6431,-118.5931,0.1,2003,08,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,50.4275,-117.1372,0.009,2008,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Unknown,49.0972,-124.1272,0.2,2009,05,Vancouver,Nanaimo,21.0,203804.0,0
Person,49.3845,-120.0131,0.009,2005,08,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Lightning,50.7905,-118.9811,0.35,2016,08,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,51.685500000000005,-120.1356,0.009,2009,06,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Person,50.736900000000006,-119.6588,0.1,2006,05,Penticton,Thompson-Nicola,33.0,4444942.0,0
Person,50.8453,-121.3797,0.009,2007,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Person,49.211400000000005,-115.782,0.1,2001,09,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,51.4783,-118.3792,0.009,2004,08,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Person,48.4406,-123.2468,0.1,2008,07,Vancouver,Capital,17.0,234048.99999999997,0
Lightning,55.5518,-128.3615,1.0,2004,06,Smithers,Kitimat-Stikine,49.0,10446461.0,1
Lightning,51.3267,-119.1013,0.009,2005,06,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,50.1983,-118.7654,0.009,2009,09,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,54.0793,-122.2695,0.1,2008,06,Prince George,Fraser-Fort George,53.0,5067610.0,1
Lightning,50.4975,-117.9989,0.009,2009,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,49.5592,-118.1054,0.009,2006,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,55.7832,-123.1068,0.2,2008,08,Prince George,Peace River,55.0,11738755.0,1
Person,49.510200000000005,-122.5991,0.009,2016,08,Vancouver,Greater Vancouver,15.0,288268.0,0
Lightning,53.7591,-121.2183,0.009,2015,07,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,55.711400000000005,-120.1386,0.5,2013,05,Dawson Creek,Peace River,55.0,11738755.0,0
Lightning,50.178900000000006,-115.1536,728.0,2014,07,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,50.296600000000005,-127.1663,2.5,2018,08,Port Hardy,Mount Waddington,43.0,2024427.0,1
Lightning,49.9857,-115.7345,0.01,2001,07,Sparwood,East Kootenay,1.0,2754184.0,1
Person,50.095200000000006,-120.7552,4.0,2002,05,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,53.411100000000005,-120.3075,0.009,2002,08,Williams Lake,Fraser-Fort George,53.0,5067610.0,1
Lightning,53.3507,-122.938,0.2,2017,07,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,53.337700000000005,-123.2833,125.0,2007,05,Prince George,Fraser-Fort George,53.0,5067610.0,0
Lightning,52.7545,-122.7572,0.009,2012,08,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,53.3555,-126.6906,12.5,2010,07,Bella Coola,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Lightning,49.8832,-117.8718,0.05,2007,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,55.385200000000005,-123.2997,0.2,2006,07,Prince George,Fraser-Fort George,53.0,5067610.0,1
Unknown,50.0303,-119.391,0.6,2015,05,Penticton,Central Okanagan,35.0,290486.0,0
Lightning,51.2116,-121.6114,0.009,2009,06,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Person,49.9179,-119.4766,0.009,2003,07,Penticton,Central Okanagan,35.0,290486.0,0
Person,50.374100000000006,-121.4007,11.2,2015,07,Whistler,Thompson-Nicola,33.0,4444942.0,0
Lightning,50.2763,-118.1812,0.25,2007,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,55.8401,-120.3733,0.15,2016,05,Dawson Creek,Peace River,55.0,11738755.0,0
Lightning,49.3355,-118.0164,0.009,2004,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,50.3305,-118.6282,0.01,2007,07,Nakusp,North Okanagan,37.0,750260.0,1
Person,49.4316,-120.5467,0.01,2002,08,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Lightning,52.7894,-122.4663,0.009,2009,06,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,50.0734,-117.3247,20.0,2006,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,49.1981,-118.7028,0.1,2009,07,Penticton,Kooteny Boundary,5.0,808452.0,0
Lightning,49.8034,-117.4636,0.1,2008,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,53.8515,-121.0515,0.009,2013,07,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,50.1176,-119.2584,0.009,2008,09,Penticton,Central Okanagan,35.0,290486.0,0
Person,54.8128,-126.9658,5.0,2001,04,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Unknown,50.4632,-122.6662,0.4,2012,08,Whistler,Squamish-Lillooet,31.0,1631162.0,0
Lightning,52.39,-121.7145,0.4,2001,07,Williams Lake,Cariboo,41.0,8060975.0,1
Person,54.4294,-126.7393,0.009,2016,06,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Lightning,49.0801,-121.4914,0.009,2009,07,Vancouver,Fraser Valley,9.0,1333528.0,1
Lightning,51.033100000000005,-116.4763,0.3,2003,08,Golden,Columbia-Shuswap,39.0,2892919.0,1
Lightning,49.715900000000005,-116.9584,0.002,2015,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,52.6467,-123.3521,,2017,07,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,52.404700000000005,-122.7305,0.2,2006,05,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,50.4317,-118.575,0.05,2009,07,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,52.2345,-120.1492,0.009,2009,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Lightning,53.386,-124.2672,0.1,2010,07,Prince George,Cariboo,41.0,8060975.0,1
Lightning,50.7428,-117.1055,0.07,2008,08,Golden,Central Kootenay,3.0,2209494.0,1
Lightning,52.294,-119.9281,0.009,2013,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Lightning,51.005,-119.9905,80.0,2009,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,49.6447,-116.7406,0.009,2003,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,55.5684,-127.8998,2.0,2014,05,Smithers,Kitimat-Stikine,49.0,10446461.0,0
Lightning,51.141200000000005,-119.9215,0.009,2002,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,50.0454,-123.0737,0.009,2008,07,Whistler,Squamish-Lillooet,31.0,1631162.0,0
Lightning,50.1727,-118.1243,0.3,2018,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,53.224,-122.4275,0.3,2006,04,Prince George,Cariboo,41.0,8060975.0,0
Person,55.322500000000005,-123.0938,0.6,2013,05,Prince George,Fraser-Fort George,53.0,5067610.0,0
Lightning,49.46,-118.0266,0.3,2015,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,48.6097,-124.2614,0.5,2019,06,Vancouver,Capital,17.0,234048.99999999997,0
Person,50.7715,-120.7008,2.8000000000000003,2014,07,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,50.4356,-115.8761,0.007,2016,07,Sparwood,East Kootenay,1.0,2754184.0,1
Person,54.0082,-123.9938,0.2,2016,05,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Person,50.642300000000006,-119.8364,1.5,2002,07,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,52.1512,-118.171,0.1,2018,08,Golden,Columbia-Shuswap,39.0,2892919.0,1
Unknown,54.0057,-123.96,0.5,2019,04,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Person,49.1068,-123.94,0.009,2008,08,Vancouver,Nanaimo,21.0,203804.0,0
Person,49.1056,-122.9411,206.0,2005,09,Vancouver,Greater Vancouver,15.0,288268.0,0
Lightning,50.3577,-119.5265,0.1,2008,08,Penticton,North Okanagan,37.0,750260.0,1
Lightning,49.0208,-118.2929,0.1,2016,07,Nakusp,Kooteny Boundary,5.0,808452.0,1
Lightning,56.151,-128.8313,0.009,2007,07,Smithers,Kitimat-Stikine,49.0,10446461.0,1
Lightning,50.5461,-118.7823,1.1,2006,09,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,50.982200000000006,-116.6487,0.2,2001,08,Golden,Columbia-Shuswap,39.0,2892919.0,1
Lightning,51.2656,-121.0327,3.8,2015,05,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Lightning,55.7537,-121.9588,0.009,2014,07,Dawson Creek,Peace River,55.0,11738755.0,1
Lightning,55.0576,-127.6916,0.009,2010,07,Smithers,Kitimat-Stikine,49.0,10446461.0,1
Person,51.317,-121.3984,0.1,2016,03,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Lightning,52.998000000000005,-120.3771,2.0,2018,07,Williams Lake,Fraser-Fort George,53.0,5067610.0,1
Person,54.5166,-128.5341,0.009,2009,06,Smithers,Kitimat-Stikine,49.0,10446461.0,0
Person,49.6816,-125.0673,0.009,2016,09,Tofino,Comox + Strathacona,25.0,1997796.0,0
Person,50.167,-120.6557,0.1,2008,06,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,50.4893,-120.928,0.009,2006,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,50.360800000000005,-121.262,0.1,2006,07,Whistler,Thompson-Nicola,33.0,4444942.0,1
Lightning,49.1668,-117.8233,0.14,2013,08,Nakusp,Kooteny Boundary,5.0,808452.0,1
Person,51.9604,-122.2876,0.009,2004,07,Williams Lake,Cariboo,41.0,8060975.0,0
Person,52.3917,-121.9958,3.9,2002,11,Williams Lake,Cariboo,41.0,8060975.0,0
Person,50.253800000000005,-121.5892,0.2,2004,06,Whistler,Thompson-Nicola,33.0,4444942.0,0
Person,53.3167,-119.65,10.0,2002,10,Dawson Creek,Fraser-Fort George,53.0,5067610.0,0
Lightning,50.3906,-118.8096,0.01,2009,09,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,53.3174,-125.5023,0.5,2004,06,Bella Coola,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Lightning,53.989900000000006,-126.6515,0.009,2008,09,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Person,56.5445,-120.3536,10.3,2012,05,Dawson Creek,Peace River,55.0,11738755.0,0
Person,49.070800000000006,-119.0,0.3,2009,06,Penticton,Kooteny Boundary,5.0,808452.0,0
Person,49.511,-123.9699,0.009,2003,06,Vancouver,Sunshine Coast,29.0,377373.0,0
Lightning,49.8448,-116.9017,0.04,2008,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Unknown,54.075,-121.8646,0.5,2019,05,Prince George,Fraser-Fort George,53.0,5067610.0,0
Person,52.8769,-119.3001,1.5,2009,06,Golden,Fraser-Fort George,53.0,5067610.0,0
Person,49.8304,-115.1507,0.01,2011,08,Sparwood,East Kootenay,1.0,2754184.0,0
Person,56.446000000000005,-121.111,0.2,2012,09,Dawson Creek,Peace River,55.0,11738755.0,0
Lightning,53.627500000000005,-121.2915,0.009,2003,07,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,51.6846,-120.0244,0.2,2002,07,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Person,52.1745,-125.0474,0.009,2009,07,Bella Coola,Cariboo,41.0,8060975.0,0
Person,49.6131,-119.7049,0.009,2003,07,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Lightning,53.5942,-123.1295,0.009,2013,08,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,56.1155,-122.3261,23.5,2013,04,Dawson Creek,Peace River,55.0,11738755.0,0
Lightning,49.3098,-119.5082,0.009,2003,06,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Lightning,54.656200000000005,-125.6352,1.5,2010,07,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Lightning,50.3918,-123.5864,0.009,2014,08,Whistler,Squamish-Lillooet,31.0,1631162.0,1
Lightning,52.9999,-121.3329,0.009,2004,08,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,51.3782,-121.9608,0.15,2013,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Person,54.5099,-123.7048,2.0,2014,08,Prince George,Fraser-Fort George,53.0,5067610.0,0
Lightning,51.0796,-116.358,0.015,2010,08,Golden,Columbia-Shuswap,39.0,2892919.0,1
Lightning,49.1765,-124.1155,0.009,2018,08,Vancouver,Nanaimo,21.0,203804.0,1
Lightning,51.5256,-119.4436,0.035,2015,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,50.1803,-121.0655,4.0,2011,04,Penticton,Thompson-Nicola,33.0,4444942.0,0
Person,50.306,-122.7138,91.64,2019,04,Whistler,Squamish-Lillooet,31.0,1631162.0,0
Person,49.3361,-124.5771,0.009,2007,07,Tofino,Nanaimo,21.0,203804.0,0
Lightning,49.2858,-115.2253,0.1,2001,07,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,52.751000000000005,-120.8319,0.009,2015,05,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,51.243300000000005,-116.9083,1.0,2001,07,Golden,Columbia-Shuswap,39.0,2892919.0,1
Person,52.9859,-122.5137,0.1,2006,08,Prince George,Cariboo,41.0,8060975.0,0
Lightning,50.0797,-117.5818,0.009,2012,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,54.4008,-126.0188,0.1,2008,05,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Person,49.3428,-124.5056,0.009,2005,07,Tofino,Nanaimo,21.0,203804.0,0
Person,50.682,-120.3352,0.009,2004,03,Penticton,Thompson-Nicola,33.0,4444942.0,0
Person,49.25,-124.0667,0.1,2003,08,Vancouver,Nanaimo,21.0,203804.0,0
Person,49.1323,-120.0378,0.009,2016,08,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Person,50.8628,-120.2972,0.1,2008,03,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,50.0983,-116.895,0.04,2015,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,52.4202,-125.2393,0.2,2004,05,Bella Coola,Cariboo,41.0,8060975.0,0
Lightning,49.8919,-117.3104,0.1,2004,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,50.471700000000006,-121.2996,2.5,2013,07,Whistler,Thompson-Nicola,33.0,4444942.0,0
